,ID,Gene,BC0,BC0-fun,BC1,BC1-fun,BC2,BC2-fun,BC3,BC3-fun,BC4,BC4-fun,PromIde,PromSeg,GeneIde,GeneSeg
449,BC-1.5.1.9,metJ,BC-1,metabolism,BC-1.5,biosynthesis of building blocks,BC-1.5.1,amino acids,BC-1.5.1.9,methionine,NaN,None,2.35,0.09205020900000001,0.76,0.040880503
450,BC-1.5.1.9,metB,BC-1,metabolism,BC-1.5,biosynthesis of building blocks,BC-1.5.1,amino acids,BC-1.5.1.9,methionine,NaN,None,2.35,0.09205020900000001,2.09,0.108527132
451,BC-1.5.1.9,metA,BC-1,metabolism,BC-1.5,biosynthesis of building blocks,BC-1.5.1,amino acids,BC-1.5.1.9,methionine,NaN,None,2.28,0.134078212,2.3,0.122580645
452,BC-3.1.1.2,dam,BC-3,regulation,BC-3.1,type of regulation,BC-3.1.1,DNA structure level,BC-3.1.1.2,methylation,NaN,None,1.06,0.081168831,1.21,0.08721624900000001
453,BC-1.7.23,aldA,BC-1,metabolism,BC-1.7,central intermediary metabolism,BC-1.7.23,methylglyoxal metabolism,NaN,None,NaN,None,3.3,0.19849246199999998,2.56,0.170833333
454,BC-1.7.9,treR,BC-1,metabolism,BC-1.7,central intermediary metabolism,BC-1.7.9,misc. glucose metabolism,NaN,None,NaN,None,1.51,0.098445596,2.54,0.143459916
455,BC-1.7.9,treB,BC-1,metabolism,BC-1.7,central intermediary metabolism,BC-1.7.9,misc. glucose metabolism,NaN,None,NaN,None,2.03,0.1375,2.35,0.12728551300000002
456,BC-1.7.9,gntK,BC-1,metabolism,BC-1.7,central intermediary metabolism,BC-1.7.9,misc. glucose metabolism,NaN,None,NaN,None,0.92,0.06744868,2.11,0.106060606
457,BC-1.7.9,gcd,BC-1,metabolism,BC-1.7,central intermediary metabolism,BC-1.7.9,misc. glucose metabolism,NaN,None,NaN,None,1.0,0.073710074,2.88,0.140108741
458,BC-1.7.6,glpF,BC-1,metabolism,BC-1.7,central intermediary metabolism,BC-1.7.6,misc. glycerol metabolism,NaN,None,NaN,None,0.52,0.039808917,1.13,0.069739953
459,BC-1.7.6,glpD,BC-1,metabolism,BC-1.7,central intermediary metabolism,BC-1.7.6,misc. glycerol metabolism,NaN,None,NaN,None,0.86,0.071611253,3.58,0.164674635
460,BC-1.5.3.4,moeA,BC-1,metabolism,BC-1.5,biosynthesis of building blocks,BC-1.5.3,"cofactors, small molecule carriers",BC-1.5.3.4,molybdenum,NaN,None,1.06,0.08128078799999999,3.86,0.20145631100000003
461,BC-1.5.3.4,modA,BC-1,metabolism,BC-1.5,biosynthesis of building blocks,BC-1.5.3,"cofactors, small molecule carriers",BC-1.5.3.4,molybdenum,NaN,None,2.04,0.111111111,2.96,0.143410853
462,BC-5.3,malE,BC-5,cell processes,BC-5.3,"motility, chemotaxis, energytaxis (aerotaxis, redoxtaxis etc)",NaN,None,NaN,None,NaN,None,1.47,0.113074205,2.21,0.13434089
463,BC-5.3,fliL,BC-5,cell processes,BC-5.3,"motility, chemotaxis, energytaxis (aerotaxis, redoxtaxis etc)",NaN,None,NaN,None,NaN,None,2.12,0.166666667,2.27,0.14408602199999998
464,BC-5.3,csrA,BC-5,cell processes,BC-5.3,"motility, chemotaxis, energytaxis (aerotaxis, redoxtaxis etc)",NaN,None,NaN,None,NaN,None,0.38,0.027522936,0.0,0.0
465,BC-6.2,mpl,BC-6,cell structure,BC-6.2,murein,NaN,None,NaN,None,NaN,None,0.71,0.037135279,2.4,0.129548763
466,BC-6.2,bolA,BC-6,cell structure,BC-6.2,murein,NaN,None,NaN,None,NaN,None,1.26,0.086956522,0.63,0.053459119000000006
467,BC-6.2,ampC,BC-6,cell structure,BC-6.2,murein,NaN,None,NaN,None,NaN,None,2.36,0.12121212099999999,3.36,0.162257496
468,BC-6.2,amiA,BC-6,cell structure,BC-6.2,murein,NaN,None,NaN,None,NaN,None,1.01,0.060240964,2.92,0.140229885
469,BC-1.6.7,pgpB,BC-1,metabolism,BC-1.6,biosynthesis of macromolecules (cellular constituents),BC-1.6.7,murein (peptidoglycan),NaN,None,NaN,None,1.16,0.08894878699999999,2.16,0.14379085
470,BC-1.6.7,dacA,BC-1,metabolism,BC-1.6,biosynthesis of macromolecules (cellular constituents),BC-1.6.7,murein (peptidoglycan),NaN,None,NaN,None,0.64,0.049853372,1.94,0.122112211
471,BC-1.6.7,ampC,BC-1,metabolism,BC-1.6,biosynthesis of macromolecules (cellular constituents),BC-1.6.7,murein (peptidoglycan),NaN,None,NaN,None,2.36,0.12121212099999999,3.36,0.162257496
472,BC-1.6.7,amiA,BC-1,metabolism,BC-1.6,biosynthesis of macromolecules (cellular constituents),BC-1.6.7,murein (peptidoglycan),NaN,None,NaN,None,1.01,0.060240964,2.92,0.140229885
473,BC-1.7.34,mpl,BC-1,metabolism,BC-1.7,central intermediary metabolism,BC-1.7.34,"murein turnover, recycling",NaN,None,NaN,None,0.71,0.037135279,2.4,0.129548763
474,BC-1.5.3.7,pncB,BC-1,metabolism,BC-1.5,biosynthesis of building blocks,BC-1.5.3,"cofactors, small molecule carriers",BC-1.5.3.7,nicotinamide adenine dinucleotide,NaN,None,0.57,0.047109208,2.13,0.127182045
475,BC-1.5.3.7,nadE,BC-1,metabolism,BC-1.5,biosynthesis of building blocks,BC-1.5.3,"cofactors, small molecule carriers",BC-1.5.3.7,nicotinamide adenine dinucleotide,NaN,None,0.85,0.066997519,2.54,0.150966184
476,BC-1.8.3,purR,BC-1,metabolism,BC-1.8,metabolism of other compounds,BC-1.8.3,nitrogen metabolism,NaN,None,NaN,None,0.94,0.066,1.86,0.10331384
477,BC-1.8.3,narK,BC-1,metabolism,BC-1.8,metabolism of other compounds,BC-1.8.3,nitrogen metabolism,NaN,None,NaN,None,0.9,0.074074074,1.92,0.109195402
478,BC-1.8.3,gltB,BC-1,metabolism,BC-1.8,metabolism of other compounds,BC-1.8.3,nitrogen metabolism,NaN,None,NaN,None,2.47,0.148063781,3.19,0.151759695
479,BC-1.8.3,glnB,BC-1,metabolism,BC-1.8,metabolism of other compounds,BC-1.8.3,nitrogen metabolism,NaN,None,NaN,None,1.7,0.053435115,2.17,0.09439528
480,BC-1.8.3,glnA,BC-1,metabolism,BC-1.8,metabolism of other compounds,BC-1.8.3,nitrogen metabolism,NaN,None,NaN,None,0.85,0.034843206,1.94,0.1
481,BC-2.3.7,lrp,BC-2,information transfer,BC-2.3,protein related,BC-2.3.7,"nucleoproteins, basic proteins",NaN,None,NaN,None,0.63,0.060160427999999995,0.67,0.036363636
482,BC-2.3.7,ihfB,BC-2,information transfer,BC-2.3,protein related,BC-2.3.7,"nucleoproteins, basic proteins",NaN,None,NaN,None,0.12,0.013850416,0.32,0.01754386
483,BC-2.3.7,hns,BC-2,information transfer,BC-2.3,protein related,BC-2.3.7,"nucleoproteins, basic proteins",NaN,None,NaN,None,1.42,0.10408921900000001,0.78,0.065217391
484,BC-2.3.7,hfq,BC-2,information transfer,BC-2.3,protein related,BC-2.3.7,"nucleoproteins, basic proteins",NaN,None,NaN,None,0.32,0.031358885,0.42,0.022653722
485,BC-2.3.7,dps,BC-2,information transfer,BC-2.3,protein related,BC-2.3.7,"nucleoproteins, basic proteins",NaN,None,NaN,None,2.49,0.14940239,1.41,0.097222222
486,BC-1.7.33,upp,BC-1,metabolism,BC-1.7,central intermediary metabolism,BC-1.7.33,nucleotide and nucleoside conversions,NaN,None,NaN,None,2.38,0.134980989,1.66,0.103668262
487,BC-1.7.33,udpP,BC-1,metabolism,BC-1.7,central intermediary metabolism,BC-1.7.33,nucleotide and nucleoside conversions,NaN,None,NaN,None,1.98,0.129589633,1.89,0.10498687699999999
488,BC-1.7.33,tsx,BC-1,metabolism,BC-1.7,central intermediary metabolism,BC-1.7.33,nucleotide and nucleoside conversions,NaN,None,NaN,None,2.01,0.092,1.88,0.08361581900000001
489,BC-1.7.33,rihB,BC-1,metabolism,BC-1.7,central intermediary metabolism,BC-1.7.33,nucleotide and nucleoside conversions,NaN,None,NaN,None,2.32,0.135135135,3.59,0.16878980899999999
490,BC-1.7.33,pyrH,BC-1,metabolism,BC-1.7,central intermediary metabolism,BC-1.7.33,nucleotide and nucleoside conversions,NaN,None,NaN,None,0.93,0.048850575,0.96,0.068870523
491,BC-1.7.33,pyrF,BC-1,metabolism,BC-1.7,central intermediary metabolism,BC-1.7.33,nucleotide and nucleoside conversions,NaN,None,NaN,None,2.87,0.164556962,2.68,0.16395664
492,BC-1.7.33,purR,BC-1,metabolism,BC-1.7,central intermediary metabolism,BC-1.7.33,nucleotide and nucleoside conversions,NaN,None,NaN,None,0.94,0.066,1.86,0.10331384
493,BC-1.7.33,purA,BC-1,metabolism,BC-1.7,central intermediary metabolism,BC-1.7.33,nucleotide and nucleoside conversions,NaN,None,NaN,None,0.43,0.036065573999999996,1.18,0.068514242
494,BC-1.7.33,nupG,BC-1,metabolism,BC-1.7,central intermediary metabolism,BC-1.7.33,nucleotide and nucleoside conversions,NaN,None,NaN,None,2.07,0.146401985,1.82,0.09944311900000001
495,BC-1.7.33,nupC,BC-1,metabolism,BC-1.7,central intermediary metabolism,BC-1.7.33,nucleotide and nucleoside conversions,NaN,None,NaN,None,1.41,0.07962963,1.83,0.103906899
496,BC-1.7.33,nrdA,BC-1,metabolism,BC-1.7,central intermediary metabolism,BC-1.7.33,nucleotide and nucleoside conversions,NaN,None,NaN,None,1.54,0.1,2.31,0.120734908
497,BC-1.7.33,mtn,BC-1,metabolism,BC-1.7,central intermediary metabolism,BC-1.7.33,nucleotide and nucleoside conversions,NaN,None,NaN,None,1.14,0.084210526,1.9,0.137339056
498,BC-1.7.33,hpt,BC-1,metabolism,BC-1.7,central intermediary metabolism,BC-1.7.33,nucleotide and nucleoside conversions,NaN,None,NaN,None,1.0,0.073710074,1.11,0.067039106
499,BC-1.7.33,guaB,BC-1,metabolism,BC-1.7,central intermediary metabolism,BC-1.7.33,nucleotide and nucleoside conversions,NaN,None,NaN,None,0.69,0.051912568,3.19,0.129931973
500,BC-1.7.33,gmk,BC-1,metabolism,BC-1.7,central intermediary metabolism,BC-1.7.33,nucleotide and nucleoside conversions,NaN,None,NaN,None,2.55,0.132897603,1.02,0.0625
501,BC-1.7.33,deoC,BC-1,metabolism,BC-1.7,central intermediary metabolism,BC-1.7.33,nucleotide and nucleoside conversions,NaN,None,NaN,None,1.24,0.069716776,2.25,0.1
502,BC-1.7.33,deoB,BC-1,metabolism,BC-1.7,central intermediary metabolism,BC-1.7.33,nucleotide and nucleoside conversions,NaN,None,NaN,None,0.73,0.035573123,1.95,0.10049019599999999
503,BC-1.7.33,cytR,BC-1,metabolism,BC-1.7,central intermediary metabolism,BC-1.7.33,nucleotide and nucleoside conversions,NaN,None,NaN,None,3.23,0.11634349,1.89,0.115646259
504,BC-1.7.33,cpdB,BC-1,metabolism,BC-1.7,central intermediary metabolism,BC-1.7.33,nucleotide and nucleoside conversions,NaN,None,NaN,None,1.72,0.127877238,3.05,0.160493827
505,BC-1.7.33,cmk,BC-1,metabolism,BC-1.7,central intermediary metabolism,BC-1.7.33,nucleotide and nucleoside conversions,NaN,None,NaN,None,0.86,0.053475935999999995,1.54,0.080409357
506,BC-1.7.33,cdd,BC-1,metabolism,BC-1.7,central intermediary metabolism,BC-1.7.33,nucleotide and nucleoside conversions,NaN,None,NaN,None,1.22,0.08734939800000001,1.88,0.117514124
507,BC-1.7.33,apt,BC-1,metabolism,BC-1.7,central intermediary metabolism,BC-1.7.33,nucleotide and nucleoside conversions,NaN,None,NaN,None,1.52,0.11299435,1.72,0.125
508,BC-3.3.1,tyrR,BC-3,regulation,BC-3.3,genetic unit regulated,BC-3.3.1,operon,NaN,None,NaN,None,1.09,0.091690544,3.24,0.177042802
509,BC-3.3.1,trpR,BC-3,regulation,BC-3.3,genetic unit regulated,BC-3.3.1,operon,NaN,None,NaN,None,1.14,0.091216216,1.8,0.100917431
510,BC-3.3.1,torR,BC-3,regulation,BC-3.3,genetic unit regulated,BC-3.3.1,operon,NaN,None,NaN,None,1.68,0.099697885,2.59,0.138528139
511,BC-3.3.1,torC,BC-3,regulation,BC-3.3,genetic unit regulated,BC-3.3.1,operon,NaN,None,NaN,None,1.68,0.099697885,1.86,0.109974425
512,BC-3.3.1,soxR,BC-3,regulation,BC-3.3,genetic unit regulated,BC-3.3.1,operon,NaN,None,NaN,None,1.13,0.06271777,2.71,0.135483871
513,BC-3.3.1,sdiA,BC-3,regulation,BC-3.3,genetic unit regulated,BC-3.3.1,operon,NaN,None,NaN,None,1.44,0.120689655,2.17,0.149377593
514,BC-3.3.1,rhaS,BC-3,regulation,BC-3.3,genetic unit regulated,BC-3.3.1,operon,NaN,None,NaN,None,1.95,0.141104294,2.72,0.186379928
515,BC-3.3.1,rcsA,BC-3,regulation,BC-3.3,genetic unit regulated,BC-3.3.1,operon,NaN,None,NaN,None,1.79,0.10483871,1.06,0.056089744000000004
516,BC-3.3.1,pspF,BC-3,regulation,BC-3.3,genetic unit regulated,BC-3.3.1,operon,NaN,None,NaN,None,1.05,0.070652174,2.93,0.16359918199999998
517,BC-3.3.1,osmE,BC-3,regulation,BC-3.3,genetic unit regulated,BC-3.3.1,operon,NaN,None,NaN,None,0.85,0.066997519,0.86,0.064896755
518,BC-3.3.1,ompR,BC-3,regulation,BC-3.3,genetic unit regulated,BC-3.3.1,operon,NaN,None,NaN,None,0.72,0.04428904400000001,2.25,0.093055556
519,BC-3.3.1,mprA,BC-3,regulation,BC-3.3,genetic unit regulated,BC-3.3.1,operon,NaN,None,NaN,None,0.56,0.047945205,0.7,0.04519774
520,BC-3.3.1,mlc,BC-3,regulation,BC-3.3,genetic unit regulated,BC-3.3.1,operon,NaN,None,NaN,None,1.7,0.11904761900000001,2.65,0.152334152
521,BC-3.3.1,metJ,BC-3,regulation,BC-3.3,genetic unit regulated,BC-3.3.1,operon,NaN,None,NaN,None,2.35,0.09205020900000001,0.76,0.040880503
522,BC-3.3.1,melR,BC-3,regulation,BC-3.3,genetic unit regulated,BC-3.3.1,operon,NaN,None,NaN,None,5.39,0.258264463,1.62,0.108910891
523,BC-3.3.1,malT,BC-3,regulation,BC-3.3,genetic unit regulated,BC-3.3.1,operon,NaN,None,NaN,None,2.64,0.166060606,2.66,0.151515152
524,BC-3.3.1,malI,BC-3,regulation,BC-3.3,genetic unit regulated,BC-3.3.1,operon,NaN,None,NaN,None,0.74,0.074468085,2.74,0.16909621
525,BC-3.3.1,lrp,BC-3,regulation,BC-3.3,genetic unit regulated,BC-3.3.1,operon,NaN,None,NaN,None,0.63,0.060160427999999995,0.67,0.036363636
526,BC-3.3.1,leuO,BC-3,regulation,BC-3.3,genetic unit regulated,BC-3.3.1,operon,NaN,None,NaN,None,3.68,0.18192219699999998,2.54,0.13836478
527,BC-3.3.1,ilvY,BC-3,regulation,BC-3.3,genetic unit regulated,BC-3.3.1,operon,NaN,None,NaN,None,2.62,0.148148148,6.07,0.220357942
528,BC-3.3.1,glcC,BC-3,regulation,BC-3.3,genetic unit regulated,BC-3.3.1,operon,NaN,None,NaN,None,1.37,0.086092715,1.71,0.116339869
529,BC-3.3.1,gcvR,BC-3,regulation,BC-3.3,genetic unit regulated,BC-3.3.1,operon,NaN,None,NaN,None,0.55,0.034482759,1.32,0.09075043599999999
530,BC-3.3.1,gcvA,BC-3,regulation,BC-3.3,genetic unit regulated,BC-3.3.1,operon,NaN,None,NaN,None,0.6,0.036363636,1.76,0.10348583900000001
531,BC-3.3.1,galS,BC-3,regulation,BC-3.3,genetic unit regulated,BC-3.3.1,operon,NaN,None,NaN,None,1.5,0.104956268,2.22,0.144092219
532,BC-3.3.1,galR,BC-3,regulation,BC-3.3,genetic unit regulated,BC-3.3.1,operon,NaN,None,NaN,None,1.43,0.093078759,2.35,0.149224806
533,BC-3.3.1,fadR,BC-3,regulation,BC-3.3,genetic unit regulated,BC-3.3.1,operon,NaN,None,NaN,None,1.48,0.089411765,1.71,0.08611111099999999
534,BC-3.3.1,caiF,BC-3,regulation,BC-3.3,genetic unit regulated,BC-3.3.1,operon,NaN,None,NaN,None,2.01,0.129310345,1.78,0.09848484800000001
535,BC-3.3.1,cadC,BC-3,regulation,BC-3.3,genetic unit regulated,BC-3.3.1,operon,NaN,None,NaN,None,2.26,0.141921397,1.51,0.12800519800000001
536,BC-3.3.1,arcA,BC-3,regulation,BC-3.3,genetic unit regulated,BC-3.3.1,operon,NaN,None,NaN,None,1.31,0.096505824,0.18,0.021276596000000002
537,BC-3.3.1,araC,BC-3,regulation,BC-3.3,genetic unit regulated,BC-3.3.1,operon,NaN,None,NaN,None,1.0,0.068518519,2.42,0.121729238
538,BC-3.3.1,ada,BC-3,regulation,BC-3.3,genetic unit regulated,BC-3.3.1,operon,NaN,None,NaN,None,3.49,0.174545455,4.48,0.224413146
539,ORFs,ymiA,ORFs,ORFs,NaN,None,NaN,None,NaN,None,NaN,None,2.54,0.181451613,1.57,0.109090909
540,ORFs,yjjZ,ORFs,ORFs,NaN,None,NaN,None,NaN,None,NaN,None,2.64,0.19005848,3.49,0.198312236
541,ORFs,yjeV,ORFs,ORFs,NaN,None,NaN,None,NaN,None,NaN,None,2.35,0.14187643,1.14,0.12962963
542,ORFs,yibN,ORFs,ORFs,NaN,None,NaN,None,NaN,None,NaN,None,1.43,0.087443946,1.85,0.099537037
543,ORFs,yfgG,ORFs,ORFs,NaN,None,NaN,None,NaN,None,NaN,None,0.78,0.07052441200000001,0.87,0.0625
544,ORFs,yeiQ,ORFs,ORFs,NaN,None,NaN,None,NaN,None,NaN,None,1.96,0.14150943400000002,2.9,0.160190866
545,ORFs,yegR,ORFs,ORFs,NaN,None,NaN,None,NaN,None,NaN,None,3.17,0.18035426699999998,1.96,0.09433962300000001
546,ORFs,yajG,ORFs,ORFs,NaN,None,NaN,None,NaN,None,NaN,None,1.26,0.086956522,1.66,0.098445596
547,ORFs,yacC,ORFs,ORFs,NaN,None,NaN,None,NaN,None,NaN,None,1.58,0.07901907400000001,1.65,0.109195402
548,ORFs,azuC,ORFs,ORFs,NaN,None,NaN,None,NaN,None,NaN,None,4.65,0.281449893,2.05,0.114942529
549,BC-1.6.6,opgG,BC-1,metabolism,BC-1.6,biosynthesis of macromolecules (cellular constituents),BC-1.6.6,osmoregulated periplasmic glucan,NaN,None,NaN,None,1.36,0.10570469800000001,1.62,0.10807291699999999
550,BC-5.5.1,treR,BC-5,cell processes,BC-5.5,adaptations,BC-5.5.1,osmotic pressure,NaN,None,NaN,None,1.51,0.098445596,2.54,0.143459916
551,BC-5.5.1,proV,BC-5,cell processes,BC-5.5,adaptations,BC-5.5.1,osmotic pressure,NaN,None,NaN,None,2.18,0.09838998199999999,1.75,0.092269327
552,BC-5.5.1,proP,BC-5,cell processes,BC-5.5,adaptations,BC-5.5.1,osmotic pressure,NaN,None,NaN,None,1.94,0.178494624,1.84,0.15635395900000001
553,BC-5.5.1,osmY,BC-5,cell processes,BC-5.5,adaptations,BC-5.5.1,osmotic pressure,NaN,None,NaN,None,1.81,0.11754966900000001,1.78,0.11551155099999999
554,BC-5.5.1,osmE,BC-5,cell processes,BC-5.5,adaptations,BC-5.5.1,osmotic pressure,NaN,None,NaN,None,0.85,0.066997519,0.86,0.064896755
555,BC-5.5.1,osmC,BC-5,cell processes,BC-5.5,adaptations,BC-5.5.1,osmotic pressure,NaN,None,NaN,None,4.58,0.215547703,2.43,0.122685185
556,BC-5.5.1,osmB,BC-5,cell processes,BC-5.5,adaptations,BC-5.5.1,osmotic pressure,NaN,None,NaN,None,1.94,0.15106383,2.0,0.132420091
557,BC-5.5.1,opgG,BC-5,cell processes,BC-5.5,adaptations,BC-5.5.1,osmotic pressure,NaN,None,NaN,None,1.36,0.10570469800000001,1.62,0.10807291699999999
558,BC-5.5.1,bolA,BC-5,cell processes,BC-5.5,adaptations,BC-5.5.1,osmotic pressure,NaN,None,NaN,None,1.26,0.086956522,0.63,0.053459119000000006
559,BC-5.5.6,ychH,BC-5,cell processes,BC-5.5,adaptations,BC-5.5.6,"other (mechanical, nutritional, oxidative stress)",NaN,None,NaN,None,1.36,0.091858038,0.47,0.046594982
560,BC-5.5.6,ychF,BC-5,cell processes,BC-5.5,adaptations,BC-5.5.6,"other (mechanical, nutritional, oxidative stress)",NaN,None,NaN,None,0.67,0.056603774,1.73,0.08974359
561,BC-5.5.6,srkA,BC-5,cell processes,BC-5.5,adaptations,BC-5.5.6,"other (mechanical, nutritional, oxidative stress)",NaN,None,NaN,None,1.72,0.089928058,1.9,0.119554205
562,BC-5.5.6,soxS,BC-5,cell processes,BC-5.5,adaptations,BC-5.5.6,"other (mechanical, nutritional, oxidative stress)",NaN,None,NaN,None,1.13,0.06271777,2.33,0.12345679
563,BC-5.5.6,soxR,BC-5,cell processes,BC-5.5,adaptations,BC-5.5.6,"other (mechanical, nutritional, oxidative stress)",NaN,None,NaN,None,1.13,0.06271777,2.71,0.135483871
564,BC-5.5.6,rpoE,BC-5,cell processes,BC-5.5,adaptations,BC-5.5.6,"other (mechanical, nutritional, oxidative stress)",NaN,None,NaN,None,2.27,0.12691466099999998,0.25,0.019230768999999998
565,BC-5.5.6,ppiD,BC-5,cell processes,BC-5.5,adaptations,BC-5.5.6,"other (mechanical, nutritional, oxidative stress)",NaN,None,NaN,None,0.8,0.055979644,1.82,0.10416666699999999
566,BC-5.5.6,oxyR,BC-5,cell processes,BC-5.5,adaptations,BC-5.5.6,"other (mechanical, nutritional, oxidative stress)",NaN,None,NaN,None,1.23,0.06397306400000001,2.05,0.114379085
567,BC-5.5.6,hisJ,BC-5,cell processes,BC-5.5,adaptations,BC-5.5.6,"other (mechanical, nutritional, oxidative stress)",NaN,None,NaN,None,1.74,0.13270142199999999,2.28,0.126436782
568,BC-5.5.6,grcA,BC-5,cell processes,BC-5.5,adaptations,BC-5.5.6,"other (mechanical, nutritional, oxidative stress)",NaN,None,NaN,None,2.45,0.118577075,1.28,0.059895832999999996
569,BC-5.5.6,cutA,BC-5,cell processes,BC-5.5,adaptations,BC-5.5.6,"other (mechanical, nutritional, oxidative stress)",NaN,None,NaN,None,1.71,0.085889571,1.59,0.112094395
570,BC-5.5.6,cpxP,BC-5,cell processes,BC-5.5,adaptations,BC-5.5.6,"other (mechanical, nutritional, oxidative stress)",NaN,None,NaN,None,0.48,0.045584045999999996,0.55,0.041916168
571,BC-5.5.6,arcA,BC-5,cell processes,BC-5.5,adaptations,BC-5.5.6,"other (mechanical, nutritional, oxidative stress)",NaN,None,NaN,None,1.31,0.096505824,0.18,0.021276596000000002
572,BC-4.3.D,nuoA,BC-4,transport,BC-4.3,Primary Active Transporters,BC-4.3.D,Oxidoreduction-driven Active Transporters,NaN,None,NaN,None,2.88,0.177458034,0.7,0.047297297
573,BC-4.3.D,cyoA,BC-4,transport,BC-4.3,Primary Active Transporters,BC-4.3.D,Oxidoreduction-driven Active Transporters,NaN,None,NaN,None,3.08,0.157657658,0.87,0.052246604
574,BC-1.3.2,zwf,BC-1,metabolism,BC-1.3,"energy metabolism, carbon",BC-1.3.2,"pentose pwy, oxidative branch",NaN,None,NaN,None,0.82,0.055658627,1.91,0.112466125
575,BC-5.5.4,yobF,BC-5,cell processes,BC-5.5,adaptations,BC-5.5.4,pH,NaN,None,NaN,None,3.31,0.203428571,0.34,0.027777778
576,BC-5.5.4,nhaB,BC-5,cell processes,BC-5.5,adaptations,BC-5.5.4,pH,NaN,None,NaN,None,1.48,0.089411765,2.67,0.160181582
577,BC-5.5.4,hdeD,BC-5,cell processes,BC-5.5,adaptations,BC-5.5.4,pH,NaN,None,NaN,None,1.92,0.10526315800000001,2.55,0.13089005199999998
578,BC-5.5.4,hdeA,BC-5,cell processes,BC-5.5,adaptations,BC-5.5.4,pH,NaN,None,NaN,None,1.92,0.10526315800000001,1.41,0.075075075
579,BC-5.5.4,grcA,BC-5,cell processes,BC-5.5,adaptations,BC-5.5.4,pH,NaN,None,NaN,None,2.45,0.118577075,1.28,0.059895832999999996
580,BC-5.5.4,gadE,BC-5,cell processes,BC-5.5,adaptations,BC-5.5.4,pH,NaN,None,NaN,None,1.86,0.12815534,1.88,0.130681818
581,BC-5.5.4,cpxP,BC-5,cell processes,BC-5.5,adaptations,BC-5.5.4,pH,NaN,None,NaN,None,0.48,0.045584045999999996,0.55,0.041916168
582,BC-5.5.4,asr,BC-5,cell processes,BC-5.5,adaptations,BC-5.5.4,pH,NaN,None,NaN,None,2.74,0.186900958,2.9,0.16828479
583,BC-5.5.4,adiA,BC-5,cell processes,BC-5.5,adaptations,BC-5.5.4,pH,NaN,None,NaN,None,2.37,0.1975,2.11,0.16931216899999998
584,BC-1.5.1.13,tyrB,BC-1,metabolism,BC-1.5,biosynthesis of building blocks,BC-1.5.1,amino acids,BC-1.5.1.13,phenylalanine,NaN,None,3.13,0.20264317199999998,2.75,0.167504188
585,BC-1.5.1.13,pheL,BC-1,metabolism,BC-1.5,biosynthesis of building blocks,BC-1.5.1,amino acids,BC-1.5.1.13,phenylalanine,NaN,None,0.52,0.049180327999999995,1.09,0.10416666699999999
586,BC-1.5.1.13,aroG,BC-1,metabolism,BC-1.5,biosynthesis of building blocks,BC-1.5.1,amino acids,BC-1.5.1.13,phenylalanine,NaN,None,1.5,0.079303675,2.72,0.142450142
587,BC-1.6.1,pssA,BC-1,metabolism,BC-1.6,biosynthesis of macromolecules (cellular constituents),BC-1.6.1,phospholipid,NaN,None,NaN,None,0.6,0.034920635,1.54,0.09144542800000001
588,BC-1.6.1,plsX,BC-1,metabolism,BC-1.6,biosynthesis of macromolecules (cellular constituents),BC-1.6.1,phospholipid,NaN,None,NaN,None,0.31,0.024822695,0.95,0.060690943
589,BC-1.6.1,pgpB,BC-1,metabolism,BC-1.6,biosynthesis of macromolecules (cellular constituents),BC-1.6.1,phospholipid,NaN,None,NaN,None,1.16,0.08894878699999999,2.16,0.14379085
590,BC-1.6.1,lgt,BC-1,metabolism,BC-1.6,biosynthesis of macromolecules (cellular constituents),BC-1.6.1,phospholipid,NaN,None,NaN,None,0.78,0.053977273,1.47,0.100456621
591,BC-1.6.1,fadD,BC-1,metabolism,BC-1.6,biosynthesis of macromolecules (cellular constituents),BC-1.6.1,phospholipid,NaN,None,NaN,None,1.47,0.122850123,2.55,0.135933806
592,BC-4.4.A,ulaA,BC-4,transport,BC-4.4,Group Translocators,BC-4.4.A,Phosphotransferase Systems (PEP-dependent PTS),NaN,None,NaN,None,3.33,0.163669065,2.76,0.154506438
593,BC-4.4.A,treB,BC-4,transport,BC-4.4,Group Translocators,BC-4.4.A,Phosphotransferase Systems (PEP-dependent PTS),NaN,None,NaN,None,2.03,0.1375,2.35,0.12728551300000002
594,BC-4.4.A,srlA,BC-4,transport,BC-4.4,Group Translocators,BC-4.4.A,Phosphotransferase Systems (PEP-dependent PTS),NaN,None,NaN,None,2.01,0.111111111,2.31,0.131205674
595,BC-4.4.A,ptsG,BC-4,transport,BC-4.4,Group Translocators,BC-4.4.A,Phosphotransferase Systems (PEP-dependent PTS),NaN,None,NaN,None,0.84,0.064516129,0.77,0.065550907
596,BC-4.4.A,nagE,BC-4,transport,BC-4.4,Group Translocators,BC-4.4.A,Phosphotransferase Systems (PEP-dependent PTS),NaN,None,NaN,None,0.58,0.051660517,2.5,0.124293785
597,BC-4.4.A,manX,BC-4,transport,BC-4.4,Group Translocators,BC-4.4.A,Phosphotransferase Systems (PEP-dependent PTS),NaN,None,NaN,None,0.76,0.051282050999999995,0.94,0.061728395
598,BC-4.4.A,malX,BC-4,transport,BC-4.4,Group Translocators,BC-4.4.A,Phosphotransferase Systems (PEP-dependent PTS),NaN,None,NaN,None,0.74,0.074468085,2.2,0.135338346
